Satisfaction,Segment,Reclamations,Revenu,behavior_score_1,behavior_score_2,behavior_score_3,behavior_score_4,behavior_score_5,behavior_score_6,behavior_score_7,behavior_score_8,behavior_score_9,behavior_score_10,behavior_score_11,behavior_score_12,behavior_score_13,behavior_score_14,behavior_score_15,behavior_score_16,behavior_score_17,behavior_score_18,behavior_score_19,behavior_score_20,behavior_score_21,behavior_score_22,behavior_score_23,behavior_score_24,behavior_score_25,behavior_score_26,behavior_score_27,behavior_score_28,behavior_score_29,behavior_score_30,behavior_score_31,behavior_score_32,behavior_score_33,behavior_score_34,behavior_score_35,behavior_score_36,behavior_score_37,behavior_score_38,behavior_score_39,behavior_score_40,behavior_score_41,behavior_score_42,behavior_score_43,behavior_score_44,behavior_score_45,behavior_score_46,behavior_score_47,behavior_score_48,behavior_score_49,behavior_score_50,Churn_Y
4.4259593647532895,Segment_A,9,42779.52065324724,42620.37030896408,42648.06033596192,43621.631207079954,43512.223547587826,43665.5028992857,41551.9490068512,44703.80877012245,44083.435922934565,45711.4386809925,49274.52768795049,39399.70413296086,40374.20194530686,44211.94117551247,43985.4421470949,47665.5591154743,43510.8240390091,42252.921376487095,42714.240334878545,32654.979825726812,35353.54611928345,48187.76268818423,39223.164402375165,42353.347674212346,46074.86407283281,34302.99271819281,46052.47843503536,39763.73632445006,34163.198110668905,40843.98905127633,27050.792064792884,53890.81526870276,25630.316185842246,54480.242473550854,50540.15652722431,42545.36767420768,46145.371498098844,48251.67034275773,23708.530178295292,24626.82733925777,45411.14869965247,32248.63161310771,43023.72424824235,33989.71562084973,40836.410974597355,43920.520076754154,34619.79056778109,52597.6730085798,44091.268583332385,39441.062338867625,44176.89571874337,0
3.63477452647578,Segment_A,0,72227.33821410725,72054.59274191385,72724.98156281734,73371.737799602,72899.0867516245,73890.39358498162,70424.42219629641,72954.96401349304,72344.60238288894,73509.02344288312,70296.78352296683,78345.84368301007,78971.21020849042,79396.25455360823,69655.10124061741,72668.26240472628,68279.7225386727,63847.075277220996,65464.413614276404,74556.65923954708,77442.27460044289,70749.22862337554,65570.87729920428,75535.4846889011,52445.30334648556,90314.91328094542,65489.05112150707,75769.57502912283,81474.23796085714,90035.0393168674,76140.26879511928,80547.55705854426,66255.8040807852,76988.32833232131,72840.21535918192,64994.04001706549,55823.10130313452,71588.8911557466,76835.36487826884,79973.34468078139,81729.64993876407,72664.80092471307,42991.36167640392,84712.29392403239,79683.25734762887,62593.94517036038,46744.630154406295,76158.41556874225,59965.16250528506,70143.50216990244,64562.50066117135,0
1.6517377083257188,Segment_A,7,49838.033303144795,49755.5177939993,48511.35211774006,50487.538160783704,51134.97017381034,51068.75657494084,49332.05277595008,51933.85453385006,49935.45336203411,49770.460514532904,52621.55368738851,53867.44449837846,53726.20633971753,48966.51597189457,51356.348109010425,51224.26073091326,55218.98050630226,48941.17584054123,51801.64546931962,43970.615706506986,55161.77832674525,50078.93267139298,36884.703738105774,55872.2011146592,46239.976034853054,61210.98871754659,59817.85977007526,51337.9551514671,58753.54940807912,43966.10733966699,54116.909445884405,37070.4404043709,55432.31410161389,47833.04345520298,53798.815758463985,51988.00156836353,21426.14782539091,61774.34506486636,57998.98259262173,63744.61613326279,42990.348140743445,57861.39896795063,59699.169114732926,62657.82387058746,71430.56434413756,25257.769552817575,43922.60083169663,46895.809268936224,49928.36675220042,51830.81552444102,11534.789362306321,1
1.2822749896017194,Segment_B,0,37307.46885252919,36616.89250310852,37448.83758739433,36291.32225843368,38308.17543798788,38068.37989919014,40543.30460085833,31225.332558322447,35622.68880179298,39515.437860369966,37478.508227220445,39228.39127397563,35697.11002815769,35945.13334766822,32503.818781782415,35545.05029913114,37308.46276413654,45780.966697742086,42096.66075905461,29597.248223221046,32727.752227457706,28181.342940337865,39615.15916470717,32824.08878727615,33518.48428560376,41823.35625547282,45432.92123218824,40753.572252420985,41776.32092263352,33800.70774766342,30147.455241061252,40576.23192580467,42077.45532140213,32077.3280905657,50052.41883973201,45349.19078707565,41501.92672821501,39645.888816283725,39895.661911588926,58945.00590674985,47537.0925737246,17242.046994399192,37002.13514577107,55030.96442175689,34389.70833384013,27779.526830741765,51513.74852432235,32898.84376770296,15253.360313020734,48016.69291219288,34781.6950154364,0
3.5696771128252625,Segment_B,8,59870.538945238266,59415.9816265787,60333.058061570446,59398.47070558647,60421.55504031239,61470.550979622,61024.056095518885,64256.12582527779,58279.57674311599,63624.09932758501,60676.31578182804,59123.14141903382,64482.19784748467,59794.80248227611,60326.48970949966,61081.61018084125,59825.89740377292,59977.06003554767,57598.42525936058,51193.09158379628,60098.16595792388,57982.57606279551,49542.84065424871,51568.45304305317,69866.5709483391,60410.81540486635,64422.18450873099,61671.08677722518,62908.491859713205,77197.05267441945,63690.08438598738,41473.044126052526,70140.34491308323,70127.8066905962,46276.20949094584,42903.7276774283,58846.43724740484,62196.368901155285,56176.16174785601,69734.87133342017,45120.33577163327,65777.74311253114,75021.42466982498,48874.74966288233,60786.220340324784,41079.10080238989,55221.38619560335,71966.9123818462,76434.38944617374,69243.34438503704,54980.35150798553,0
1.1060452421664873,Segment_A,10,35349.87620034773,35759.93848058109,34462.724452879826,35790.31330545286,35265.67734659735,37103.81958601624,34321.7540187387,35056.737981221864,31983.623548028467,36855.96402749776,39935.28147958533,32183.726719160248,35594.15603824639,34167.47504729406,35210.310239640996,33805.51096060938,33775.981561085726,36526.45081951302,21287.121374561204,41692.199937790305,39449.85015721415,35033.58711298474,35979.14791666037,28159.769755870322,32577.71915601511,33758.30892608909,34339.64167481289,45708.689288186215,50143.85644923367,28110.94284815398,46865.54422818916,35786.37078950917,23832.77992804077,21262.424440257168,31785.59506273478,38496.17692263989,29790.223311268517,23232.83678938169,42092.316730318875,48955.08755750707,52775.28859053846,22372.051791938204,21549.467662928393,41482.09257827466,37892.15552760096,58355.254254145824,23669.08284021383,43155.20658840361,32393.786319601713,39153.79233743338,41205.369116278365,1
3.343102325093853,Segment_B,5,52506.36314005707,52999.853454107455,53192.61556598122,51406.44811205431,50513.210019837876,54579.60162661336,53537.01214649815,54833.547055205854,56705.34732370572,52534.315213634196,54029.87040892594,51278.080779022595,55576.34837049706,55626.13655763106,51632.2723395124,55303.436644409296,53251.278422580166,46079.52283767691,53580.68313275814,48919.56179600817,51250.480222580896,69017.35961354591,50767.60491391422,49144.66298381207,55263.88383019175,45366.974689890296,57029.2499653591,44792.60045607281,52503.72829011816,47720.36017850918,32554.99358587049,70155.59639579465,30271.382055555852,42902.132962298594,44626.16190274341,62296.929285081074,55136.48934526959,55102.07622632161,60260.87524949134,45720.17204800896,52676.154319646164,62626.5913443153,12479.895093787462,60665.02253474275,84082.21032567378,50952.38227209334,65280.63963119463,48878.43313134623,68613.48233733376,70080.6745449317,50197.784735436755,0
4.76092096569983,Segment_A,6,26483.958513442692,26409.24770157578,26687.056357939342,27125.65710059784,26999.500376401797,27457.023344827157,29002.798299297498,24300.156066479078,23498.68674850361,22942.00068609726,28098.84675059159,30076.828958466507,28228.996655702802,20180.347140539998,25944.100965399182,24820.71200124634,30444.43018384734,23340.51533244136,28842.346692803643,35226.206459966736,32921.82680003876,19478.566251065462,30966.300831334782,24055.70142050878,27501.00992207243,27065.062402334162,20970.19648314137,21000.29789192859,16556.215859907963,25204.8373295943,31008.661780860024,17668.55624284112,34720.894788343285,22548.13663507465,30351.32032444916,22125.40547932731,25831.598238116083,37977.380435670784,29988.35920824714,12953.893457539569,19327.021617816135,14643.351066839285,30000.415128592027,20367.060054601545,-1227.5441768884448,21814.047571305888,21919.264948324566,41741.74212664598,18901.902219259675,4155.102735486966,21678.182621890777,0
3.301896711503516,Segment_B,9,34061.76741321883,34234.734502135565,33812.59466487835,33845.47455487651,34310.99263781457,33811.09029274355,35726.10804246182,35348.59261385023,32398.794938508654,31185.960522915328,37279.28942514824,40280.902222803044,31014.88345525169,29952.405978548053,26158.00142212875,35758.719185778675,29899.542377806512,32148.265873566754,36244.959090012,31007.699073820735,48245.002380934995,43286.084017359186,32068.26711658573,28748.794556456378,18721.688758606986,35994.911464289464,40735.10155358039,27803.22590652516,37837.348281010214,41376.15740774591,11622.330030248137,26302.56309014712,26111.08319275258,46314.539612587614,46610.033604856864,41419.123840484965,46241.79412006494,24781.477524908558,24661.18775826256,44007.69560250421,30471.58614408962,42582.82650495982,37735.46973941169,24105.909162850745,43080.3112084311,46065.34404785421,27021.548184845837,32242.38638988888,26522.27318016404,41479.12008603647,7370.783455610523,0
2.5526797048260876,Segment_A,6,52362.334830429485,52455.70987679255,52742.003950093254,52024.99610363485,52688.229435063935,52582.40536007947,52469.6694962858,50150.16214776481,50638.15739306341,51538.22812867188,51267.47664180083,57455.038473727705,50045.55543408662,48197.90343627063,50057.69021791745,52230.65216884708,49203.37568286825,50741.987836972694,59035.55866626912,42630.39447214969,47646.41863461959,58642.54510326408,50187.97944053868,43419.129847105214,57893.426790178,43049.1305143173,65228.28580615607,59086.888506516625,69885.13004654124,54170.216644403314,43671.35159872061,59467.811799057075,32984.85133229856,56122.03442723436,46273.19710587453,81916.2064973913,53292.332207626445,68174.23844627061,55515.58355725695,57249.19963163047,62069.366063142115,65964.08154585445,31059.87232258819,73125.15141893954,50846.94514680984,37218.694941875,54424.82886778316,40353.89817231454,41358.045102844495,61572.44877148254,38262.817393178484,1
3.5731528737694127,Segment_B,9,58861.598959944924,59785.263202481496,60224.014674627564,59501.46293132807,57329.50066896055,60671.36240970746,57697.11276007489,57551.68414248373,61009.417464611586,57215.91601411486,56343.969957927904,57248.39586805022,62569.457903237104,62567.79856864187,59251.54754473761,63928.82508841968,57403.71402181694,65397.98231446414,53077.90908984006,52497.40965223757,50575.331341022276,60629.60830823278,63691.945608247675,55714.365250373026,60412.4537992302,61367.92208928165,67212.36132778258,66154.82752594494,50337.61921718377,47615.75843972024,73524.09624405343,44513.54486849521,60254.21092115499,49277.945950693495,34480.494411756656,57765.999633582556,50794.827481187116,57843.66209193403,72490.07837935539,60118.698139733366,51848.13545773966,69457.26822522843,46532.50468202568,61796.295756888416,66342.9857455761,48508.93444688347,69497.95185268419,48160.11210540777,71478.50357632521,40640.0333545654,66011.36457195328,0
2.8330115619660665,Segment_A,2,52056.41937427965,52392.291847710025,52165.53912731475,52456.256354617086,50759.15152578973,50831.01586779879,53313.22133878411,56075.8852173999,51348.540146378786,51551.596856218945,48921.99179221655,48361.68184442591,50851.2281786961,58727.81152734916,52727.816220668734,51825.14761813146,45596.238941608215,54900.64378397779,55729.58634371208,59100.5456083192,53879.3309479089,63135.728424708985,54267.80236623483,53308.26305306605,55715.95357993669,50891.976508094034,46365.52010978186,55711.34446075957,49020.13213405017,47426.5528750731,46820.38107375116,46171.797596348784,59670.90598117895,48984.3730909691,47851.76777503005,56186.143399335546,62750.21475503997,42202.177796201846,45254.84810610593,56588.66569768563,43064.127101206315,55147.61414760831,86772.16294515041,60260.403358461066,43379.101661549284,52975.39500913603,84924.06611218878,38256.173582311945,41840.6107087496,29964.221426648524,77795.03384127007,1
3.1824671572637397,Segment_D,1,48612.220611341116,48573.84533389688,48761.15296312132,48287.351062103946,49876.0040353406,49165.230574650464,49320.49430510026,48211.78756973809,51606.801585758076,48765.17540856331,42713.15084321311,49077.14522614809,47159.08614366993,48204.86865904498,44295.98501945209,40633.57450441015,44679.78288467792,42943.78503096225,55051.76117872218,47723.60099710211,52941.59564209798,50956.485088764355,50698.849928747455,52717.92392560651,76881.13209768267,34303.663927260684,51431.27568607132,58198.51931314953,52110.36733139332,43328.237042394874,38047.300931660364,54159.12319085142,47440.472142976854,42530.4214847878,57929.65267791866,40862.621232896505,46267.20500192213,59685.93666515583,72528.72907745083,52393.490756102125,45953.78144033626,45767.21901330581,44761.5268730032,38007.440058760854,47965.88220400957,62500.6019955581,60028.078897013555,44771.239377229125,57894.39483811965,37646.87135214978,47149.339855156766,0
4.765859235106101,Segment_A,8,46386.755652928536,46100.09352074841,46111.13911320439,47430.15247595636,46339.28946830055,45796.74743443749,47998.10344897845,46843.36468660596,44770.37815474325,47816.92608969171,52555.377042749504,40550.90574657112,42948.31436727087,45728.3509324875,51702.728584560275,52065.4024061415,44100.89545991417,47643.93002293176,36782.38269929335,43261.51806293211,45001.557409859925,48838.45858563649,49483.92174566481,42540.53658648112,31381.1424885387,39933.868072082274,36300.251611611086,36844.62462717985,45933.954921280325,45714.932559488036,44605.3160920664,40487.89726941709,41991.41114557664,39359.844629816536,51870.58066301731,48289.89286025007,52073.351836589456,43203.339636233744,40394.563005495154,61407.4129132152,32263.21029968892,39296.79486400996,55596.83875526886,30657.986034792237,55777.37530187307,53159.50376270717,62392.54718908769,63782.26797746886,40879.441126490754,36662.09644795374,51303.92175654038,1
2.544410551203097,Segment_A,7,32257.736115590873,31775.8022195136,31747.829493912,31284.779120750965,33075.53695243802,32300.8533499931,33401.045358618416,34084.87835003726,32927.322104928,32067.389414831327,28948.111018425825,33324.18957240065,33782.692751727336,32530.93955173228,28619.80175308997,28181.940761709087,36454.80418301196,34798.66703292448,33983.85597555335,33169.840002951765,40977.30009551708,31923.07600158034,22122.960102423975,29408.051142801178,44675.55199387085,29155.69461492854,36722.380542761144,45762.25141915509,24006.38604042143,35962.57594567039,50868.89315906284,30063.215234528838,30727.85868699017,41948.74274530299,36625.23584325875,37090.58817790506,27101.70048870863,40688.35136668667,32627.176067668424,47409.067457949255,54104.26301089266,50351.46281264125,24059.422290749237,24911.83402464265,73348.15076936957,35610.12553955528,25275.40256955847,20905.8940630607,3803.8645971515507,43333.00222907661,46544.908469882954,0
4.844762255295657,Segment_A,9,41361.8694992635,41422.90859002367,41860.07098919005,41916.21154551334,41395.85155062005,43279.547293174444,43251.064386838305,42402.80146400597,39357.03657144008,42675.42393759424,40698.10862850618,40874.78096447789,48786.95920853882,45893.19487943544,45433.58974147579,38419.92097534381,42622.16387847274,47176.629595721955,38639.29841182207,44222.031095418504,33330.234700924004,49070.35345850085,46356.67478717758,34967.65116821705,39292.24735958094,55519.526929314925,44876.5761195913,53700.10233513279,50785.475491599456,45000.25957548885,24876.729274409263,48282.79660519332,37804.27498021598,27781.612519554794,38505.93782014381,43407.714072099945,34343.739135891185,38123.34868119374,33695.53370479127,47729.24762164556,34565.13440468682,32758.078291201487,15024.052973713726,39761.99360193254,52027.94719937084,42416.45892494972,27204.889636884727,44019.37772961875,33149.346923138386,32328.149379004404,29198.460456259752,1
4.621402567824255,Segment_D,6,44472.33474848255,44245.429524897256,43958.68445293723,45006.12588065409,44508.04211587744,44758.983350512404,43508.91136767353,44788.21444928406,49620.69265513868,44646.415668469876,43641.89484881579,42934.41429231735,40629.216257167165,40855.65752513931,46266.55106834363,41791.85892528683,45401.56632304676,52533.09224998126,44032.11231373366,50841.507999126574,48629.84648667222,51380.090921491115,48514.628788972324,44255.40447289659,46541.10286018422,48646.48318248574,29887.767300131673,50430.8729261731,63960.67681342753,29021.03248826145,35010.54554372845,48392.71332537257,31531.082473856946,60399.26522025285,31426.22123904073,33765.533891539555,45381.35163448807,43808.26455530062,47017.622277973525,54368.22835746881,54451.73618264739,31716.422043571598,42327.08083885414,30743.89666053875,33277.868854479835,49875.51879809402,45332.50737322645,35213.01497513602,27493.176461657535,31884.011529748852,49974.54539776418,0
1.7831645391571858,Segment_C,8,62685.46671462699,62258.79060174769,62728.406456958626,62406.8749192444,63811.40728179819,62755.12153686122,65056.77603276878,63451.884819806066,59835.23050895616,57351.70698547154,63607.68680805429,57422.94659264657,62772.656758648925,63615.105747292655,59971.31201328302,68870.43813389567,66769.77693303325,57508.486336304864,64562.91972573401,70941.91232501667,59050.30179007363,58743.69980340086,55975.35806602211,56831.30913871037,62357.77854845805,52669.3549463778,53623.552732110555,77118.03787567258,64332.970970427814,71941.75330640643,76162.35186324363,65166.87780017423,55824.53221551885,70884.94064745476,67941.46879519656,64852.26531354422,62824.016064898795,68163.98498273763,42824.139418584855,68699.99857799687,65199.107718400264,70869.50461553081,59338.84925502207,62558.468683037056,57091.83891192731,65407.78093387193,64164.41154520942,59015.109232699724,63173.66593565265,53694.45078521698,51578.115119644615,1
1.2774452035006618,Segment_A,3,54123.41947482154,53929.44760954878,53836.82500676247,54416.93919483944,53504.16580096069,52083.63526335166,54479.09876326786,59170.592203821914,54866.98917936641,51587.2139115109,56570.63111243943,55818.2998265016,59207.41347431708,57926.690230973014,61579.72522378149,44512.88551191741,53464.03489050444,49988.04616764881,51492.38522860836,52072.73819382375,64439.686912065314,45812.162148849304,52512.48834857181,58078.00138618582,51068.917874355626,57768.691645453815,51914.936080220155,40704.77149263157,46529.245841039134,56320.76843499216,70842.74056666113,50969.58227761018,59127.706562954154,64922.95001379815,45613.74501246837,69476.47683135673,59305.55145678333,57352.3768140706,47898.54296831092,48727.7336100165,42309.01086903792,44330.93679562764,49084.95366760006,32341.70254873789,48138.35324415466,40218.793765332906,39239.9436439901,32831.838385829484,36981.54808110888,70567.31478688846,67095.78605218671,0
1.4031120055097066,Segment_B,3,28843.51813564719,28519.053734562873,29130.906031095026,27717.51591690042,28958.86306797637,29962.898484688023,32578.987706372667,28722.51866187666,30364.58264988423,28454.48173519883,31424.938600726426,27085.605364762883,28556.809127162618,30797.785398412587,23830.243442269973,42963.38653711716,30717.74941530586,22429.871055182648,25194.69450817449,21285.046324979572,40798.6102546559,27564.74012005455,28584.090037304824,16521.039341301825,24740.72105232813,17238.738218609447,26496.812107948746,24595.488231919713,15832.249725198,40888.946949714176,27912.637117034636,32285.086507648477,31931.632132861592,24260.416966597135,51121.30481612784,33554.19366304973,25942.14399990197,6693.115372632892,16393.336451673524,37695.32483213093,28772.06162509444,17157.737116813827,27399.043608266646,14394.90638578584,5141.028256930993,29465.587627694735,26424.453622971814,25733.929104540013,42177.55958593767,29035.255738988388,31114.56385492318,0
1.072887302606199,Segment_C,0,53889.00763273754,54395.150123259315,54089.20489590971,54720.63195002375,53334.27728629149,54857.23390444915,52648.46956017632,54311.31563083897,54882.12546662114,50622.831827066555,52139.775317030726,50028.28207489359,55517.546099236584,54628.37593747264,57749.45516189955,58641.26327353477,53393.54321866156,52695.50635129194,54073.43068717288,51532.25621433487,49289.068106037455,48848.76467703237,53001.32885568611,51407.56289281555,56261.47052886321,62009.190536890594,44455.08753647086,47933.04960121373,56056.00587499546,57753.53308016639,42737.53330999776,52738.293707809804,55502.38177001902,52404.59451385436,59708.18115795361,63989.873117991876,34056.32196801725,41443.2021176898,55431.864798709656,37573.41532708418,63297.04098446652,36132.67520804943,57218.78785547256,62543.76273550923,49531.81710227857,39394.21073734788,59399.59053646155,51157.761777487576,52577.51524365395,51254.01755999094,58365.784842459136,0
1.3777718430237136,Segment_B,7,45379.012635004205,45643.50456208904,46001.536601558946,45212.600712205516,44857.61716208543,48623.894719962394,48503.747480701655,47585.38686662019,44934.322253697705,46998.82020599396,44877.64749364497,35900.54733117476,41554.395933675434,49283.09239601606,49581.45837078471,46383.58774858542,46652.75191212242,47757.44034468051,39507.88456514507,46862.611522526655,42081.66981955272,44978.807814927466,47582.488414356536,47456.65327542723,34455.36201896812,41845.577746370116,48413.046723951236,51222.99515743869,54651.58231886077,54960.52236730533,64241.604151286636,49636.604807314005,35825.587209211764,31190.809671209558,39456.399948953906,42890.386949871616,40705.05469224961,55695.46346618226,56715.71271580575,57709.54379686604,43119.876613968525,39439.22160963983,43487.53904920624,53167.91034658904,55052.35651505124,46473.62696416533,50352.44148625371,52997.07264590751,42821.630310478366,43761.93180409875,33640.03367372537,1
3.7320270936654274,Segment_B,2,41876.935996328495,41874.54420393351,41570.926157015645,41406.48527786136,41505.92944816613,41415.26864389899,42233.17540656126,44198.540455540264,41565.36631696827,46009.96324365648,42724.67584779339,41786.136809661395,43418.84154627603,31334.33005363147,39060.33111820659,41629.912993555205,39079.694439792904,46912.342030932916,36013.48030034849,36383.51011692801,47034.46331820731,49672.79624483857,51323.95675641431,43145.39415895377,47281.106002485205,41174.664580784716,43838.43014606449,33370.796005551114,45868.3450668897,45935.8802059446,56226.917522071264,37255.4681627313,40134.50563982609,36682.77816636715,35640.80647296449,49750.88851027746,50450.175441481704,40410.21985952132,49241.40652943438,27901.017601065883,56194.29134654083,40859.541202401626,25950.458280191713,36821.72572283792,25057.0720245148,35388.18878623724,48836.10837303146,45025.19687322922,51321.782780469686,60870.22291092838,52482.42139049027,0
1.284754593840916,Segment_A,6,57340.115466090414,57784.098707757425,57178.19050491439,58284.22376934361,57606.67599205087,57668.84095758632,56167.563059584405,59832.879107767214,57445.26299884028,60630.772465673166,56594.042087539776,63188.54573510057,56666.396112074035,59983.82921226096,63188.46972636059,58625.10880294987,45633.793106363555,56952.76524551355,61008.73119405553,51884.35525118867,55017.33156735333,54459.11503904364,64479.775868731085,75922.04774755584,54343.51575091659,67283.59032265683,55824.81623665796,63475.82617572405,57319.92320237204,69052.27954505432,63450.63835595051,55642.22400436068,36440.291020239005,62227.298457757606,56392.08455863181,60272.42776736394,54128.453810264866,51526.698005327635,30303.198752299042,60684.01392158879,69598.30017947278,60330.14371631701,63466.04383977084,44210.955878997716,71180.08645995823,91621.76737365904,61355.428741987125,40442.78650426658,71220.37531678284,46327.29108502276,88610.80928455565,1
2.275902521175045,Segment_A,1,62371.994269951414,62395.2047622457,61784.73604048203,61738.08494846293,61797.49592395524,62746.06979551755,61500.99976865364,63713.327736212705,62019.18946604304,61795.69851843985,67194.0309980114,67854.14967795939,65920.62225439891,59821.09910575446,61321.798908635814,64717.04519765844,61727.45429145716,60740.77190135171,56168.50648009467,64331.58519478576,62099.52696235799,62102.20696768849,53711.34759330413,64785.61443946997,54235.49502886084,52718.26750556954,56476.82056871618,73473.3370363248,57422.11239492124,66915.57480330608,55060.373129514635,53165.38679921768,64085.370243251156,75203.01858158724,59929.074665329565,52387.43160823548,59711.0535227943,47291.822700593446,85651.58831332925,52483.692956365354,73398.97252585136,74073.06107483506,37809.910152888886,49118.48845526588,68810.62190826467,61833.420089303305,55375.27477202464,77659.18951096537,62082.57224446843,81709.96614677094,47253.31883852832,1
4.379501243877819,Segment_C,1,61175.36142939438,60916.976168995905,60908.78547334872,59907.74626266718,62682.26878008261,63541.541349039595,60598.73627464461,58775.05111266037,63488.671309702164,65200.32199888925,62648.286284309135,59666.943782659684,65449.95121502749,54035.8931316542,62387.874672369784,64078.83156616964,68004.5524826741,61949.32718986296,64773.44893430413,60898.043025442814,61327.69195264884,61540.90465868727,65281.0233654143,54247.38471118451,57935.26885182453,50696.97504104695,69355.27701544357,66806.50492007477,52001.18691456243,60323.498785341115,60734.09736185205,60849.79065633639,74892.39542440463,50214.50894305011,72567.06593979991,64519.83197978257,71828.2276931785,49190.28826323246,64541.552752472286,67650.01253136518,55659.480162118416,67656.20589048364,35340.85746761346,56360.20105675143,51483.48157937668,42218.12728486293,54083.532781640344,64140.63429652452,50070.0771158846,64269.65702354049,56078.976314681524,0
1.0930877429433035,Segment_D,6,39929.389721328334,40386.32694450923,40155.77001715524,38528.42346515682,38855.86095866493,39786.446422747904,40692.888424851786,43359.59593916064,45234.64492514758,40330.791855774034,42134.02307947779,37942.08992213446,49251.818832595345,41923.07985947576,41022.74144416746,42429.60981834385,44375.22365208798,35670.16092301522,42427.38270273967,40116.332595174375,28411.350784142396,45274.504279221626,48700.34963026203,39270.68641641373,48980.86408273886,35552.3947737333,52841.565203417034,42227.773012986494,46941.30086245734,59699.57178921621,38486.148991924856,32387.081689580078,25777.72125372412,36310.880945174205,41830.8346527176,29516.574755205074,32240.07886693197,17487.424817750718,31077.299519708133,39532.4645779718,26971.28034795049,37581.661420824224,49243.06395456809,48243.678263552596,38061.19850846875,38117.956877189856,23383.860429012846,42726.7383135309,14384.22724931367,37571.224806290724,43403.50183384971,1
4.257873930355743,Segment_B,5,46289.451489785424,46451.12450289082,46743.64465977263,46834.8604459965,46065.20551679179,46707.98377844093,47230.55536824933,43882.12616444618,44951.471205766626,45379.319367766715,48278.095295787665,47836.406534833004,48376.130913354296,51646.71981592096,45725.35477560912,46692.564555434044,50923.35941582304,56946.098970428764,36970.0951543162,41966.02808199503,46206.42501322,32134.048685682414,48842.387726334164,34033.35178886691,42435.038863268615,54077.2928724303,42517.671915782434,38287.677428489354,53965.13310942434,54024.07445362049,49267.113231325624,35928.819503278886,40664.545825934976,44791.589209483456,38826.80775291844,39644.208603495106,29627.17673276211,45165.23551219841,48080.70976628215,27630.806779274437,38926.40022543189,43851.64467031487,52677.90691869092,58263.82090812721,67387.29935064705,53300.794555896915,70919.34703053973,46159.98030705497,36410.33498847883,83052.68880941937,58085.54466972267,0
2.1274190990935997,Segment_A,2,53975.16117684277,53663.987330544835,53421.861982336195,52822.77475959611,53447.48390691376,54887.00594141758,52942.50116975333,54610.69565384474,50687.63402585298,52318.97398528223,57495.582749298745,50680.48922752141,55148.027916538565,53439.11196979477,57380.555924113854,53087.1382854598,59908.588641512615,45776.08993854067,50316.31205423023,52661.87710586989,49836.79453245772,50152.9493198214,61175.631983070154,53419.02290669512,56556.027227952036,42580.065610766454,49200.259223035166,47115.668351227316,40991.03096864061,58966.73763958116,67034.17412002479,56380.709851897875,57134.58625246001,40156.84807513717,73257.65616543175,55963.1084034127,52240.34508596743,47332.504032393146,55983.72515337346,58897.34685975897,56330.052464843415,60250.09804449952,53251.979576909915,47569.90178912537,63657.992315120195,76565.57444990183,54160.77620858901,46674.78117100947,45087.30482511212,38457.2606768034,45581.96689750074,0
1.472659310486625,Segment_A,8,61706.54152546831,61649.439922043224,62228.30507753171,63285.85628925424,63442.91498669279,61986.45521020285,61662.70325939854,60122.56224042766,61494.6646094253,60889.873371950365,62249.60620157943,62702.454794872545,62406.32501114672,65422.75225955977,65039.194151787604,61025.81174902751,62132.09796208321,62648.718477836504,68154.73230192412,56438.412603138975,58747.80459106968,63037.62878682899,74987.52646709335,55958.454732163074,56443.656340316906,40465.374539639044,65537.96131568188,71828.45465837131,75061.18894218605,50602.69310158479,69621.29489570494,63685.021440944554,73733.83081597215,67560.89901887647,62209.48650697458,64827.606395959614,56477.46285198195,50977.41593553131,54104.466152220484,54944.8684365256,68255.98208785658,77359.15452948972,44123.8903655544,46826.4892302646,61822.48577012386,53748.934126295615,58603.569355499356,64777.554515925345,63248.16884855738,56507.36085983332,19211.087173327207,1
3.7869486614566026,Segment_C,9,44249.90914585652,43987.2236698411,45063.29186113949,42376.17267876118,44485.77487767041,43580.25872403073,48105.99579135788,44115.21861801124,50441.21155622689,43201.831735795204,40359.413301988985,46777.974064526,42978.510491738045,50537.79435201224,36906.074858256165,43372.82188426946,45197.024541403385,54570.30086392768,38951.61527770224,49324.04008926781,52911.70116666941,51810.40657134575,51006.3921501626,50566.10204722164,49706.94646530658,40866.21770778903,41457.279983830034,50562.63607748972,49072.107401366135,33041.63287392374,34553.5244529937,51530.63488087825,39946.95282937509,37082.40486160469,52092.07384073927,31762.968262546667,33814.44889252138,43493.73912649224,46506.15915355618,54559.32577937294,18191.052288731153,45803.573799499885,35330.23129336318,47705.09207433222,41112.48936197153,22887.131496537382,31432.578421812592,50955.70609244954,39279.794057468935,26133.16993014572,64637.7515583169,1
